Student_ID,Age,Gender,Degree,Branch,CGPA,Internships,Projects,Coding_Skills,Communication_Skills,Aptitude_Test_Score,Soft_Skills_Rating,Certifications,Backlogs,Placement_Status
33093,24,Female,MCA,CSE,6.98,0,4,7,5,82,4,2,0,Placed
17465,23,Male,BCA,CSE,6.28,0,3,3,3,78,4,1,1,Not Placed
24189,23,Female,B.Tech,Civil,6.84,2,4,6,3,68,5,2,0,Not Placed
44322,19,Male,MCA,Civil,7.67,0,4,5,6,66,7,2,0,Placed
11700,18,Female,BCA,Civil,5.86,0,3,5,7,65,6,2,3,Not Placed
23476,22,Female,MCA,ECE,6.42,0,3,3,4,58,3,1,1,Not Placed
24537,21,Female,B.Tech,Civil,7.62,2,4,6,7,95,6,2,0,Placed
8482,23,Male,B.Tech,Civil,8.01,0,4,4,4,75,7,1,1,Not Placed
29816,18,Female,B.Sc,IT,6.26,1,4,7,4,58,5,2,2,Not Placed
37686,24,Female,B.Sc,IT,7.59,3,4,7,3,80,4,2,0,Not Placed
8829,22,Female,B.Tech,Civil,7.97,2,4,5,7,79,6,2,0,Placed
24571,20,Female,B.Sc,Civil,7.08,1,3,4,5,88,5,2,0,Not Placed
39669,20,Male,BCA,IT,4.5,1,2,2,4,58,5,1,1,Not Placed
12427,22,Male,B.Sc,ME,7.94,0,4,5,6,88,5,2,0,Placed
14213,19,Male,MCA,Civil,6.61,1,3,4,6,56,5,1,2,Not Placed
32160,20,Male,BCA,ME,7.63,0,4,6,5,73,6,2,0,Placed
31376,22,Male,B.Sc,Civil,6.0,0,3,3,6,66,4,1,1,Not Placed
16221,18,Male,MCA,CSE,6.8,2,4,6,7,65,5,2,0,Placed
21620,20,Female,MCA,IT,7.17,1,5,8,5,79,5,2,0,Placed
46352,18,Female,BCA,ECE,7.99,2,4,5,6,60,7,2,1,Placed
26515,19,Male,BCA,ME,6.84,0,3,4,9,57,5,1,0,Not Placed
24274,22,Female,BCA,Civil,7.46,1,3,3,8,63,6,1,1,Not Placed
40992,18,Female,B.Tech,CSE,6.1,0,3,4,5,43,6,1,2,Not Placed
1275,22,Male,BCA,ME,4.99,1,1,1,6,55,7,0,1,Not Placed
32244,20,Male,B.Tech,Civil,6.27,0,3,4,5,74,6,1,3,Not Placed
47522,19,Male,B.Sc,IT,8.49,1,5,7,5,63,5,2,1,Placed
23581,19,Female,BCA,IT,7.17,1,5,8,7,73,7,2,1,Placed
45521,22,Female,B.Tech,CSE,8.52,1,5,7,6,63,6,2,0,Placed
26640,22,Male,B.Tech,Civil,5.86,0,2,3,4,49,7,1,1,Not Placed
37542,18,Female,MCA,ME,6.15,0,3,4,5,52,4,1,3,Not Placed
7139,19,Male,MCA,CSE,8.46,1,5,8,6,79,4,2,0,Placed
27571,18,Female,B.Tech,ME,5.63,0,3,4,7,62,4,1,1,Not Placed
31315,20,Male,B.Sc,ME,4.86,0,2,3,9,49,4,1,1,Not Placed
21511,20,Male,BCA,ME,7.35,0,4,5,4,64,6,2,2,Not Placed
5483,20,Male,BCA,CSE,8.72,2,5,9,3,77,6,3,0,Not Placed
14904,22,Male,BCA,ME,9.4,1,5,7,6,100,4,3,1,Placed
35504,20,Male,B.Sc,ECE,6.76,1,2,2,5,56,7,1,2,Not Placed
5884,19,Female,B.Tech,ME,6.77,1,2,1,3,63,6,1,0,Not Placed
20126,22,Female,B.Tech,CSE,7.16,1,4,6,6,69,5,2,2,Not Placed
40999,20,Female,MCA,Civil,6.44,0,3,3,7,58,3,1,2,Not Placed
4856,23,Male,B.Tech,CSE,6.08,0,3,4,7,99,3,2,1,Not Placed
40220,21,Male,B.Sc,ME,6.72,1,3,4,5,71,5,1,0,Not Placed
21310,23,Male,B.Sc,Civil,7.08,0,4,5,1,69,7,2,0,Not Placed
26097,20,Female,MCA,CSE,7.39,1,4,5,5,66,6,2,2,Not Placed
34276,18,Female,B.Tech,IT,7.11,0,4,6,5,93,4,2,1,Placed
20038,18,Male,BCA,ME,8.02,0,4,4,2,81,6,2,1,Not Placed
248,22,Male,BCA,ECE,7.67,1,3,4,5,88,6,2,1,Not Placed
12899,21,Female,MCA,Civil,6.04,0,3,4,7,66,5,1,2,Not Placed
49589,18,Male,BCA,ECE,8.83,1,6,10,6,81,5,3,0,Placed
5320,18,Male,B.Sc,CSE,8.15,1,5,9,5,77,7,3,1,Placed
18357,20,Male,MCA,Civil,7.52,1,5,8,5,79,6,2,0,Placed
28546,23,Female,MCA,Civil,6.32,0,3,5,1,68,4,2,2,Not Placed
5781,20,Female,B.Sc,ME,5.99,0,2,3,7,54,7,1,1,Not Placed
811,20,Female,MCA,Civil,8.38,1,4,6,5,77,5,2,0,Placed
13999,23,Male,MCA,Civil,8.89,1,4,6,7,82,7,2,0,Placed
19057,23,Male,B.Tech,IT,8.28,1,4,6,4,82,7,2,0,Not Placed
30906,24,Female,MCA,ME,6.37,0,3,3,6,62,5,1,1,Not Placed
14709,21,Male,B.Tech,Civil,6.34,0,3,3,6,44,4,1,1,Not Placed
22769,19,Male,MCA,IT,7.08,1,5,8,5,75,7,2,1,Placed
33480,24,Male,B.Tech,ME,7.7,0,3,4,4,84,4,2,0,Not Placed
22359,24,Female,B.Tech,ME,8.62,0,4,6,5,87,5,2,0,Placed
19751,18,Female,BCA,IT,7.06,1,4,5,5,85,7,2,0,Placed
16287,24,Male,BCA,IT,8.4,1,4,6,8,78,6,2,0,Placed
17363,21,Female,B.Tech,Civil,5.1,0,2,3,4,49,5,1,2,Not Placed
36981,22,Male,B.Tech,IT,7.74,1,5,9,5,89,6,3,0,Placed
19492,22,Male,B.Sc,Civil,8.43,1,4,6,7,98,6,2,0,Placed
18729,18,Male,B.Tech,ME,7.37,0,4,5,7,74,4,2,1,Placed
31446,21,Female,B.Sc,CSE,9.26,1,6,10,4,94,7,3,0,Not Placed
7831,20,Female,B.Tech,Civil,7.78,1,4,6,7,66,8,2,2,Not Placed
46574,19,Female,B.Tech,ECE,5.48,0,3,4,7,35,5,1,3,Not Placed
20851,23,Female,MCA,CSE,5.96,2,4,7,6,41,3,2,2,Not Placed
18007,22,Female,MCA,IT,6.26,0,3,4,7,70,4,1,1,Not Placed
5747,22,Male,B.Tech,Civil,5.78,0,3,5,8,70,7,2,2,Not Placed
34119,23,Male,MCA,ME,6.34,1,3,5,8,70,7,2,3,Not Placed
1771,21,Male,B.Sc,ECE,8.34,1,5,7,5,75,5,2,0,Placed
6258,22,Male,B.Tech,ECE,7.08,0,4,5,6,55,6,1,1,Placed
32009,18,Female,MCA,ECE,5.24,1,3,5,6,57,6,1,2,Not Placed
46997,24,Female,B.Tech,Civil,7.86,0,3,2,5,79,2,1,2,Not Placed
84,23,Male,B.Sc,ME,6.59,0,4,8,8,72,4,2,2,Not Placed
45274,18,Female,B.Sc,ECE,8.62,1,5,7,6,76,3,2,0,Placed
32779,22,Female,BCA,CSE,7.38,0,4,5,7,69,5,2,1,Placed
29931,23,Female,MCA,ECE,6.65,0,3,4,5,49,8,1,2,Not Placed
2827,21,Female,MCA,ME,6.93,0,3,3,6,71,3,1,0,Not Placed
7478,22,Female,MCA,IT,6.96,2,4,7,7,50,4,2,1,Not Placed
37699,22,Male,BCA,IT,7.3,1,4,5,5,89,2,2,2,Not Placed
36439,24,Female,B.Tech,IT,7.33,0,4,6,7,87,5,2,1,Placed
27590,20,Female,MCA,Civil,7.32,0,3,4,3,72,3,1,1,Not Placed
35623,18,Female,MCA,ECE,6.77,1,4,6,6,56,7,2,1,Placed
35394,22,Male,MCA,CSE,6.06,0,4,8,6,54,4,2,1,Not Placed
27024,22,Male,BCA,ECE,7.84,0,3,4,6,61,7,1,2,Not Placed
664,24,Male,MCA,ECE,8.73,1,5,7,4,75,3,2,1,Not Placed
21994,20,Male,MCA,CSE,7.65,0,4,5,7,80,9,2,0,Placed
1167,19,Female,B.Sc,ECE,6.99,0,3,4,6,70,6,1,1,Not Placed
9522,24,Female,B.Sc,ME,7.7,0,3,3,3,81,6,1,0,Not Placed
48592,21,Male,B.Tech,Civil,6.26,0,2,2,3,57,6,1,2,Not Placed
20124,18,Male,MCA,IT,7.86,1,4,7,4,71,6,2,1,Not Placed
3903,24,Male,B.Sc,ME,4.5,0,2,2,4,38,4,0,3,Not Placed
48743,22,Male,BCA,Civil,7.63,0,3,4,6,73,6,1,1,Not Placed
7812,23,Male,BCA,Civil,9.14,1,5,8,7,100,3,3,0,Placed
40432,24,Female,B.Tech,ECE,7.92,1,3,3,6,68,7,1,1,Not Placed
23613,20,Male,MCA,IT,5.54,1,2,3,6,67,7,1,2,Not Placed
49093,21,Male,MCA,Civil,6.64,0,3,4,6,60,5,1,0,Not Placed
28788,21,Male,B.Sc,IT,9.23,1,6,10,6,84,5,3,0,Placed
20418,23,Female,B.Sc,IT,5.76,0,3,5,7,57,7,1,2,Not Placed
8765,23,Male,B.Tech,CSE,7.58,2,5,9,6,60,7,3,0,Placed
41923,22,Male,BCA,Civil,8.97,1,6,10,6,86,6,3,0,Placed
32400,21,Male,BCA,IT,5.64,0,3,5,3,51,8,1,2,Not Placed
40081,20,Male,MCA,ECE,5.3,0,2,2,6,52,7,1,1,Not Placed
48433,18,Male,MCA,IT,7.23,0,4,6,7,79,5,2,0,Placed
28384,21,Male,B.Sc,ME,8.39,1,5,7,5,68,5,2,0,Placed
22333,21,Female,BCA,CSE,6.43,1,3,5,8,53,6,1,3,Not Placed
1512,21,Female,MCA,CSE,8.57,3,5,8,7,68,4,2,0,Placed
6980,19,Female,MCA,ME,8.25,0,4,5,7,83,5,2,1,Placed
35118,21,Male,BCA,CSE,6.41,0,3,5,6,66,7,2,1,Not Placed
11930,24,Female,B.Tech,ECE,6.33,0,3,5,5,60,7,2,2,Not Placed
38873,22,Female,B.Sc,ME,6.38,2,4,6,4,73,5,2,2,Not Placed
37006,20,Male,MCA,ECE,7.36,0,4,5,7,84,4,2,1,Placed
21049,20,Male,MCA,ME,5.66,1,2,3,6,52,6,1,1,Not Placed
16453,24,Female,BCA,Civil,6.09,0,3,3,2,50,6,1,3,Not Placed
27758,20,Male,BCA,ME,6.48,0,3,5,6,75,5,2,2,Not Placed
21402,18,Female,BCA,CSE,7.18,0,4,6,9,95,7,2,0,Placed
10208,22,Male,B.Sc,CSE,7.89,1,5,10,6,82,6,3,2,Not Placed
37297,20,Female,MCA,Civil,7.13,0,3,4,5,67,6,1,2,Not Placed
14789,23,Female,BCA,Civil,6.85,1,3,3,7,64,6,1,2,Not Placed
44843,24,Female,BCA,ME,7.36,0,3,4,6,70,4,1,0,Not Placed
37834,23,Male,MCA,IT,8.39,2,6,10,6,89,5,3,0,Placed
26732,18,Female,BCA,CSE,7.85,3,5,10,4,74,5,3,1,Not Placed
16882,22,Female,B.Sc,CSE,7.08,2,5,8,5,68,8,2,0,Placed
41210,19,Male,B.Tech,ECE,8.45,2,5,7,3,76,7,2,0,Not Placed
45011,21,Female,B.Tech,ECE,6.22,1,3,5,4,65,4,2,1,Not Placed
37707,20,Female,BCA,ECE,6.97,2,3,5,3,61,3,2,1,Not Placed
35264,21,Female,B.Sc,ME,7.76,0,3,2,7,66,6,1,0,Not Placed
48083,20,Male,B.Tech,Civil,6.68,0,3,4,6,61,5,1,1,Not Placed
25649,19,Male,B.Sc,IT,7.18,1,5,8,6,67,4,2,2,Not Placed
28897,18,Male,B.Sc,Civil,6.41,0,3,4,6,79,4,1,2,Not Placed
34012,20,Female,MCA,ME,7.72,2,4,7,7,73,5,2,1,Placed
33576,20,Male,BCA,IT,7.58,2,5,8,6,87,6,3,0,Placed
8043,24,Male,BCA,ME,7.07,2,5,8,6,76,6,2,0,Placed
8548,18,Female,B.Sc,IT,8.21,1,4,6,6,81,5,2,1,Placed
47244,18,Female,BCA,ECE,8.07,1,5,7,7,81,4,2,1,Placed
37016,21,Male,BCA,CSE,7.8,1,4,6,5,86,5,2,2,Not Placed
16183,21,Male,BCA,Civil,7.86,1,4,5,6,94,6,2,1,Placed
23200,24,Female,B.Sc,IT,6.19,2,4,6,5,64,5,2,3,Not Placed
8792,24,Female,B.Tech,ME,7.13,0,4,6,8,80,5,2,0,Placed
42676,20,Male,B.Tech,Civil,5.66,1,3,5,4,80,8,2,2,Not Placed
3653,18,Male,B.Sc,IT,6.39,0,5,9,4,68,6,3,1,Not Placed
176,24,Male,B.Tech,ME,8.15,1,5,7,5,93,6,2,1,Placed
37085,20,Male,B.Sc,CSE,7.41,1,5,8,4,84,5,3,0,Not Placed
12640,18,Female,BCA,CSE,8.12,3,5,7,4,78,3,2,1,Not Placed
16771,24,Male,B.Tech,ME,4.98,0,1,1,6,53,6,0,1,Not Placed
25565,23,Male,BCA,CSE,6.52,0,3,5,7,48,4,1,0,Not Placed
2830,24,Male,B.Sc,ME,8.62,3,5,8,5,98,3,3,0,Placed
32165,21,Male,B.Sc,CSE,6.47,2,4,8,9,77,6,2,1,Not Placed
1242,21,Female,BCA,ME,6.23,1,3,3,4,76,5,1,2,Not Placed
4411,18,Male,B.Sc,ME,6.43,0,3,4,8,57,5,1,2,Not Placed
4253,24,Male,B.Sc,IT,5.91,0,3,5,4,56,5,1,1,Not Placed
43450,24,Female,MCA,Civil,7.57,2,4,5,6,76,5,2,2,Not Placed
22065,23,Female,BCA,CSE,6.71,0,4,6,6,79,4,2,2,Not Placed
26174,21,Male,BCA,IT,7.75,1,4,7,5,77,4,2,2,Not Placed
9110,21,Male,MCA,ECE,7.46,1,4,5,8,90,4,2,2,Not Placed
14895,20,Male,BCA,CSE,8.54,1,6,10,4,98,5,3,0,Not Placed
30924,19,Male,BCA,ME,7.35,0,3,3,6,86,4,1,0,Not Placed
3732,24,Male,B.Tech,ME,6.43,1,3,5,3,56,5,1,1,Not Placed
10483,22,Male,MCA,ME,6.4,0,3,3,7,56,7,1,2,Not Placed
22093,24,Female,BCA,CSE,8.72,3,6,10,4,74,6,3,0,Not Placed
27032,23,Male,MCA,Civil,6.53,0,3,5,5,66,4,2,0,Placed
28115,18,Male,MCA,ME,6.81,0,3,3,7,68,7,1,0,Not Placed
45183,20,Female,B.Tech,CSE,7.29,0,4,6,6,79,6,2,1,Placed
29433,23,Female,B.Tech,ECE,7.15,0,4,6,8,86,5,2,0,Placed
9474,19,Male,B.Sc,CSE,6.97,2,4,7,6,73,4,2,0,Placed
48333,18,Male,B.Tech,IT,6.7,0,3,5,3,40,3,1,0,Not Placed
20734,24,Male,BCA,Civil,6.11,1,3,5,7,52,4,1,2,Not Placed
32548,23,Male,BCA,IT,7.6,2,5,8,5,92,6,3,0,Placed
21106,21,Female,BCA,CSE,6.85,0,3,5,5,51,5,1,1,Not Placed
36016,20,Female,B.Tech,ECE,7.6,1,4,5,4,85,4,2,0,Not Placed
23591,18,Female,B.Tech,Civil,8.14,1,5,7,7,82,7,2,0,Placed
5064,21,Male,BCA,IT,6.84,0,4,6,6,49,5,2,0,Not Placed
43023,19,Male,MCA,ECE,6.87,1,4,6,5,68,4,2,0,Placed
39000,24,Male,BCA,ME,6.74,0,3,5,7,70,6,2,2,Not Placed
37270,22,Female,BCA,ECE,7.68,2,4,7,7,82,4,2,0,Placed
34823,23,Female,B.Sc,CSE,6.94,0,4,7,5,73,4,2,2,Not Placed
23728,23,Female,BCA,ME,6.37,1,3,5,4,50,6,1,2,Not Placed
19740,23,Female,B.Sc,IT,8.54,2,5,8,5,96,5,3,0,Placed
32649,21,Male,B.Sc,ME,6.27,2,4,6,7,65,4,2,2,Not Placed
14467,23,Female,BCA,ME,6.62,0,2,2,3,53,5,1,0,Not Placed
33189,23,Male,BCA,CSE,6.88,1,4,6,4,69,6,2,2,Not Placed
37251,23,Male,MCA,ECE,5.54,0,2,3,4,57,4,1,2,Not Placed
23916,19,Male,MCA,Civil,5.66,0,2,3,6,47,5,1,3,Not Placed
17473,18,Male,MCA,IT,7.96,0,4,6,5,73,3,2,1,Placed
29394,19,Female,BCA,Civil,6.97,0,3,3,7,41,8,1,0,Not Placed
20970,18,Male,BCA,ME,7.0,0,4,5,7,75,7,2,0,Placed
25644,21,Male,MCA,Civil,6.31,1,3,4,5,65,4,1,2,Not Placed
10683,21,Female,BCA,Civil,8.35,1,4,4,5,99,6,2,0,Not Placed
46438,24,Male,B.Tech,ME,6.68,0,4,7,8,60,5,2,0,Placed
27314,21,Male,B.Sc,ECE,8.01,1,5,8,5,73,7,2,0,Placed
31301,24,Male,B.Tech,ME,5.05,0,3,5,4,40,5,1,3,Not Placed
10439,20,Female,B.Tech,ME,8.13,0,4,5,6,93,3,2,0,Placed
26876,20,Male,MCA,CSE,6.72,0,4,6,5,60,4,2,1,Placed
44621,18,Male,B.Sc,Civil,7.54,0,4,5,4,71,5,2,0,Not Placed
26639,23,Male,B.Sc,Civil,7.4,0,3,3,6,81,6,1,0,Not Placed
14820,18,Male,B.Sc,Civil,9.01,0,5,6,4,94,5,2,0,Not Placed
43314,24,Female,MCA,CSE,5.61,1,4,8,6,59,8,2,2,Not Placed
47225,22,Male,B.Sc,CSE,8.04,1,5,9,6,98,5,3,0,Placed
42135,19,Male,B.Sc,ECE,8.98,1,6,10,8,94,8,3,0,Placed
48771,22,Female,BCA,Civil,8.22,3,5,8,5,73,6,2,0,Placed
23995,20,Female,B.Sc,Civil,7.98,0,4,6,3,88,6,2,0,Not Placed
7512,23,Male,MCA,Civil,6.16,1,4,6,3,73,6,2,2,Not Placed
20647,18,Female,B.Tech,ME,6.01,1,3,5,7,49,6,1,2,Not Placed
24794,18,Male,B.Sc,CSE,8.86,2,6,10,7,89,5,3,0,Placed
43690,19,Male,B.Sc,ECE,8.19,2,5,8,8,76,5,2,0,Placed
46005,18,Female,MCA,ECE,7.09,1,4,6,4,44,4,2,1,Not Placed
24963,21,Male,B.Sc,ECE,7.05,2,4,6,6,71,6,2,0,Placed
3977,20,Female,MCA,ECE,9.8,1,6,10,5,100,6,3,0,Placed
14659,20,Female,B.Tech,Civil,6.53,1,3,5,5,73,4,2,2,Not Placed
15328,21,Male,MCA,CSE,6.39,0,4,6,4,50,8,2,1,Not Placed
35508,18,Female,B.Tech,ME,8.94,2,5,7,5,74,6,2,0,Placed
30071,18,Male,B.Tech,IT,8.03,1,5,7,5,68,5,2,0,Placed
39720,19,Male,B.Sc,IT,6.5,0,3,5,2,56,5,1,2,Not Placed
9026,24,Male,B.Tech,ECE,7.65,1,5,10,4,87,7,3,1,Not Placed
8216,20,Male,BCA,CSE,4.5,0,3,6,5,56,6,2,2,Not Placed
41417,21,Male,BCA,IT,4.5,0,2,3,4,58,4,1,1,Not Placed
21829,20,Male,B.Sc,CSE,6.92,1,4,7,6,48,6,2,0,Not Placed
38953,18,Male,BCA,ECE,6.64,1,4,6,3,59,9,2,0,Not Placed
13914,21,Female,BCA,IT,6.66,0,4,6,5,62,7,2,0,Placed
11293,19,Male,B.Sc,ECE,6.79,2,4,6,3,71,4,2,0,Not Placed
29048,20,Female,BCA,CSE,6.49,1,4,6,7,75,4,2,2,Not Placed
4445,18,Female,B.Tech,IT,4.86,0,3,5,5,49,5,1,2,Not Placed
49947,18,Male,B.Sc,CSE,6.65,1,5,9,2,80,8,3,0,Not Placed
11421,21,Male,B.Sc,CSE,7.01,1,4,7,6,70,5,2,0,Placed
47566,19,Female,MCA,IT,7.42,1,5,8,8,85,5,3,0,Placed
12424,22,Male,B.Sc,IT,5.23,0,2,3,6,55,3,1,3,Not Placed
8157,20,Male,MCA,IT,7.45,2,5,8,2,68,4,2,1,Not Placed
30360,19,Female,MCA,ME,6.49,0,3,4,4,53,5,1,1,Not Placed
24139,19,Female,MCA,ECE,5.71,0,3,6,8,53,4,2,3,Not Placed
32014,23,Male,MCA,IT,6.37,1,4,7,5,62,3,2,2,Not Placed
41005,24,Female,B.Sc,CSE,7.22,0,4,5,7,52,4,1,0,Not Placed
39566,23,Male,B.Tech,CSE,6.81,2,4,6,3,80,5,2,0,Not Placed
21363,21,Female,B.Tech,Civil,5.3,1,3,5,6,63,6,2,1,Not Placed
38760,24,Female,B.Sc,ME,6.8,1,4,6,6,73,5,2,0,Placed
40072,18,Female,B.Tech,CSE,7.38,1,4,6,6,69,4,2,2,Not Placed
40545,20,Female,BCA,ECE,6.59,0,4,7,3,55,6,2,1,Not Placed
27708,19,Male,B.Sc,ECE,8.54,3,5,8,6,85,8,3,0,Placed
5395,22,Male,BCA,CSE,6.68,1,4,6,7,74,6,2,1,Placed
25134,22,Male,B.Sc,ME,7.83,2,4,7,3,72,4,2,0,Not Placed
4019,20,Female,MCA,ECE,8.02,1,5,7,7,60,5,2,0,Placed
7464,20,Female,MCA,ME,6.3,0,3,4,5,62,6,1,1,Not Placed
23670,18,Male,B.Sc,IT,7.09,1,4,6,5,57,5,2,0,Placed
16448,23,Male,B.Tech,ECE,7.98,1,4,5,5,78,4,2,1,Placed
24464,21,Male,BCA,Civil,6.07,0,4,6,6,53,6,2,3,Not Placed
46979,24,Male,B.Tech,ME,7.72,2,4,7,4,74,5,2,1,Not Placed
22325,24,Female,B.Sc,ECE,7.76,1,4,7,8,84,6,2,0,Placed
2687,22,Male,BCA,IT,6.43,0,3,5,3,84,6,2,2,Not Placed
8183,18,Female,B.Sc,Civil,7.3,0,3,4,5,74,6,1,2,Not Placed
16600,21,Male,MCA,IT,7.15,3,4,7,6,76,7,2,0,Placed
41830,19,Male,MCA,Civil,8.04,0,3,2,6,80,5,1,0,Not Placed
7046,23,Female,MCA,Civil,6.59,1,3,4,6,51,7,1,2,Not Placed
29744,22,Female,BCA,IT,6.91,1,4,7,6,76,6,2,2,Not Placed
25610,19,Male,MCA,CSE,4.89,1,3,6,5,36,5,1,1,Not Placed
19348,22,Female,MCA,ME,7.12,2,4,6,5,67,6,2,0,Placed
1421,21,Female,BCA,IT,6.7,1,4,8,7,63,6,2,0,Placed
38113,24,Female,BCA,CSE,6.78,2,4,8,6,52,5,2,0,Not Placed
41674,24,Female,B.Sc,IT,4.56,0,3,6,7,37,4,1,2,Not Placed
8633,23,Female,B.Sc,IT,7.51,2,4,5,5,75,5,2,0,Placed
39823,23,Female,MCA,ECE,8.3,0,4,5,7,73,4,2,0,Placed
7649,23,Female,BCA,CSE,6.81,2,3,5,3,84,6,2,1,Not Placed
29585,21,Male,B.Sc,Civil,5.62,0,2,3,5,35,5,1,3,Not Placed
29232,19,Male,BCA,CSE,7.07,0,4,6,10,65,5,2,0,Placed
35728,21,Male,BCA,Civil,6.87,1,4,6,5,88,6,2,0,Placed
22906,21,Male,MCA,Civil,4.68,0,1,1,8,53,5,0,2,Not Placed
19278,22,Female,BCA,CSE,6.1,1,3,5,8,75,5,2,2,Not Placed
39136,21,Male,B.Sc,ECE,7.07,1,4,5,5,70,5,2,0,Placed
49935,19,Female,MCA,ME,7.34,0,4,6,6,81,5,2,0,Placed
38162,18,Male,BCA,ECE,5.88,0,4,7,7,83,7,2,2,Not Placed
35681,18,Female,BCA,Civil,7.27,0,3,3,5,73,6,1,0,Not Placed
31497,21,Male,B.Sc,Civil,6.41,0,2,2,6,63,5,1,3,Not Placed
5551,22,Male,MCA,Civil,5.8,0,3,5,7,66,8,2,1,Not Placed
30665,24,Female,B.Sc,Civil,6.43,0,3,4,6,56,3,1,2,Not Placed
4472,21,Female,MCA,ME,7.6,1,4,6,9,85,5,2,0,Placed
19835,23,Female,B.Sc,CSE,6.71,0,3,4,5,75,5,1,1,Not Placed
15406,21,Male,B.Sc,ECE,6.39,0,4,6,6,74,5,2,3,Not Placed
21828,20,Female,B.Sc,Civil,8.59,2,4,5,6,90,7,2,0,Placed
27260,18,Female,MCA,CSE,7.56,2,5,8,6,73,6,2,0,Placed
22654,22,Male,MCA,ECE,4.93,0,2,2,3,54,5,1,3,Not Placed
32843,24,Female,B.Sc,IT,6.82,0,4,7,8,57,7,2,0,Placed
29195,21,Female,B.Tech,ECE,6.88,1,3,5,8,61,4,2,0,Placed
8186,24,Female,B.Sc,Civil,7.63,0,3,3,5,73,8,1,0,Not Placed
11117,19,Female,BCA,Civil,4.63,0,3,5,3,67,4,2,3,Not Placed
10832,21,Female,B.Sc,CSE,6.89,0,3,4,7,59,5,1,0,Not Placed
46726,20,Male,BCA,CSE,8.78,1,5,8,5,86,6,3,0,Placed
8286,20,Female,B.Sc,IT,6.26,1,4,7,5,72,6,2,3,Not Placed
40077,24,Male,B.Sc,CSE,7.04,1,4,7,7,54,7,2,0,Not Placed
11644,19,Female,B.Tech,ME,5.92,1,2,3,8,54,3,1,3,Not Placed
33618,22,Female,B.Sc,ME,7.19,0,3,4,3,67,7,1,2,Not Placed
35455,21,Male,BCA,ECE,7.0,1,4,6,5,85,3,2,1,Placed
36507,18,Female,BCA,Civil,5.75,1,3,4,4,54,5,1,2,Not Placed
2161,18,Female,B.Tech,CSE,7.71,2,4,7,5,74,7,2,0,Placed
39256,18,Female,B.Sc,ME,6.63,1,3,5,8,82,7,2,0,Placed
4651,20,Female,BCA,ME,6.73,1,3,5,6,78,5,2,1,Placed
38678,20,Male,B.Sc,Civil,7.31,0,4,6,4,73,5,2,0,Not Placed
26775,18,Male,B.Tech,IT,8.68,2,5,7,4,89,6,2,0,Not Placed
47501,23,Female,BCA,IT,6.8,0,4,6,6,65,6,2,0,Placed
45654,24,Male,MCA,Civil,5.07,2,3,5,4,47,7,1,1,Not Placed
730,20,Male,MCA,IT,7.69,2,4,7,3,72,5,2,1,Not Placed
27842,22,Female,MCA,Civil,7.66,2,5,8,3,81,5,3,0,Not Placed
20351,23,Female,B.Sc,IT,7.26,2,4,6,7,86,5,2,0,Placed
49933,23,Female,BCA,IT,4.89,0,3,5,6,49,5,1,3,Not Placed
9148,18,Male,BCA,IT,5.67,0,3,6,9,67,4,2,2,Not Placed
18299,23,Male,MCA,CSE,6.81,1,4,6,5,85,6,2,0,Placed
28531,24,Male,B.Tech,Civil,7.97,1,4,7,7,81,5,2,0,Placed
27990,22,Male,B.Sc,IT,7.4,2,4,7,3,78,4,2,1,Not Placed
29103,21,Male,MCA,ME,6.78,1,3,5,4,74,5,2,0,Not Placed
3850,18,Male,B.Tech,ECE,6.66,1,4,7,4,76,4,2,0,Not Placed
31369,19,Male,B.Tech,Civil,8.28,1,5,7,6,78,7,2,1,Placed
20755,21,Male,B.Tech,ME,5.82,0,3,4,7,54,5,1,3,Not Placed
36209,20,Female,BCA,IT,5.29,0,3,4,5,38,8,1,1,Not Placed
17942,18,Male,MCA,CSE,8.0,1,5,7,4,95,6,2,0,Not Placed
917,21,Male,B.Tech,ECE,6.48,0,3,3,6,63,8,1,3,Not Placed
13129,22,Female,B.Tech,ECE,6.9,0,4,6,9,69,4,2,0,Placed
18143,19,Male,MCA,Civil,7.98,0,3,4,2,75,6,1,0,Not Placed
10847,21,Female,BCA,Civil,7.31,0,3,3,4,69,5,1,1,Not Placed
40820,22,Female,B.Sc,CSE,6.54,0,3,4,6,67,4,1,1,Not Placed
4533,24,Female,B.Sc,ME,7.32,0,3,4,9,70,4,1,1,Not Placed
40058,23,Male,B.Sc,ECE,5.69,0,3,6,6,35,4,1,2,Not Placed
23092,20,Male,BCA,IT,8.9,1,5,8,7,100,5,3,0,Placed
33578,24,Female,BCA,CSE,7.39,3,5,8,4,76,6,2,0,Not Placed
42677,19,Female,B.Sc,CSE,8.04,1,4,6,7,72,8,2,0,Placed
5163,23,Male,B.Sc,CSE,7.89,3,5,8,6,73,7,2,0,Placed
41183,23,Female,BCA,CSE,8.54,2,5,9,8,81,5,3,1,Placed
45426,19,Male,BCA,CSE,6.44,0,3,5,5,55,4,1,2,Not Placed
27416,19,Female,B.Sc,ME,7.06,1,3,3,7,62,5,1,1,Not Placed
35809,23,Female,B.Tech,CSE,5.52,1,4,7,6,51,6,2,3,Not Placed
25751,21,Female,B.Tech,ECE,6.86,0,4,6,8,83,5,2,2,Not Placed
